date,year,month,day_of_year,weekday,day_name,day_type,activity_type,floor_area_m2,volume_m3,operating_hours,occupancy_factor,lighting_schedule_factor,equipment_schedule_factor,fan_schedule_factor,pump_schedule_factor,heating_setpoint_c,cooling_setpoint_c,heating_mode_weight,cooling_mode_weight,shoulder_mode_weight,seasonal_energy_proxy_factor,source
2022-03-11,2022,3,70,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-12,2022,3,71,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-13,2022,3,72,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-14,2022,3,73,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-15,2022,3,74,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-16,2022,3,75,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-17,2022,3,76,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-18,2022,3,77,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-19,2022,3,78,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-20,2022,3,79,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-21,2022,3,80,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-22,2022,3,81,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-23,2022,3,82,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-24,2022,3,83,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-25,2022,3,84,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-26,2022,3,85,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-27,2022,3,86,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-28,2022,3,87,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-29,2022,3,88,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-30,2022,3,89,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-03-31,2022,3,90,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.45,0.15,0.55,0.94,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-01,2022,4,91,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-02,2022,4,92,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-03,2022,4,93,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-04,2022,4,94,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-05,2022,4,95,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-06,2022,4,96,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-07,2022,4,97,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-08,2022,4,98,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-09,2022,4,99,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-10,2022,4,100,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-11,2022,4,101,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-12,2022,4,102,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-13,2022,4,103,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-14,2022,4,104,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-15,2022,4,105,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-16,2022,4,106,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-17,2022,4,107,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-18,2022,4,108,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-19,2022,4,109,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-20,2022,4,110,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-21,2022,4,111,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-22,2022,4,112,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-23,2022,4,113,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-24,2022,4,114,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-25,2022,4,115,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-26,2022,4,116,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-27,2022,4,117,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-28,2022,4,118,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-29,2022,4,119,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-04-30,2022,4,120,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.35,0.65,0.88,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-01,2022,5,121,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-02,2022,5,122,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-03,2022,5,123,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-04,2022,5,124,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-05,2022,5,125,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-06,2022,5,126,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-07,2022,5,127,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-08,2022,5,128,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-09,2022,5,129,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-10,2022,5,130,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-11,2022,5,131,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-12,2022,5,132,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-13,2022,5,133,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-14,2022,5,134,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-15,2022,5,135,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-16,2022,5,136,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-17,2022,5,137,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-18,2022,5,138,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-19,2022,5,139,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-20,2022,5,140,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-21,2022,5,141,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-22,2022,5,142,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-23,2022,5,143,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-24,2022,5,144,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-25,2022,5,145,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-26,2022,5,146,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-27,2022,5,147,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-28,2022,5,148,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.22,0.337,0.415,0.1643,0.1513,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-29,2022,5,149,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-30,2022,5,150,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-05-31,2022,5,151,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,1.0,1.0,1.0,1.0,1.0,22.0,24.0,0.0,0.7,0.30000000000000004,0.98,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-01,2022,6,152,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-02,2022,6,153,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-03,2022,6,154,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-04,2022,6,155,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-05,2022,6,156,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-06,2022,6,157,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-07,2022,6,158,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-08,2022,6,159,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-09,2022,6,160,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-10,2022,6,161,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-11,2022,6,162,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-12,2022,6,163,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-13,2022,6,164,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-14,2022,6,165,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-15,2022,6,166,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-16,2022,6,167,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-17,2022,6,168,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-18,2022,6,169,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-19,2022,6,170,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-20,2022,6,171,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-21,2022,6,172,1,Tuesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-22,2022,6,173,2,Wednesday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-23,2022,6,174,3,Thursday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-24,2022,6,175,4,Friday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-25,2022,6,176,5,Saturday,weekend,Generic Office Area,17948.18,97074.29,4.0,0.2024,0.322,0.4018,0.1605,0.1472,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-26,2022,6,177,6,Sunday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
2022-06-27,2022,6,178,0,Monday,weekday,Generic Office Area,17948.18,97074.29,12.0,0.92,0.932,0.94,0.948,0.944,22.0,24.0,0.0,1.0,0.0,1.08,DesignBuilder building report + transparent activity-based proxy; not exact hourly DB schedule
